X-axis,Y-axis,Class
-0.717339316323076,-1.977710454475908,2.0
-0.5125279118059505,2.1842429153203504,2.0
0.18215858186951292,3.233709649144937,2.0
1.6952283670361916,-0.09874680391528412,1.0
-2.5983386608908265,1.7049144553718012,3.0
0.1453554409621438,-0.6879761150541781,2.0
2.9814064191492413,-1.2476237256010096,2.0
1.0765579236504381,2.031068557843983,1.0
-1.1718852576167031,1.9954158381787466,3.0
1.1030378726782326,1.5061583879869485,1.0
1.7914928913907924,0.6747379667218069,1.0
2.0053552426925854,1.456562292303963,1.0
1.088315078354961,0.9751225651779593,1.0
-3.0026316781714666,1.2153814020164448,3.0
-2.7554373373639502,1.0727724741081017,3.0
0.5231062177755484,-2.02837093939466,2.0
2.021619653340079,0.3230801863230609,1.0
-2.6768872833595503,1.0435584986188626,3.0
-2.9614241308488616,1.893878281365837,3.0
1.2443449106266748,3.8511352774922485,2.0
1.4459362742372868,0.6954154142245911,1.0
1.7967117022975445,1.6971532193821113,1.0
1.84053506288503,1.2265286814498286,1.0
-1.1729985984221707,0.6706158144265166,3.0
-2.0858204891429755,3.8810157026448104,3.0
1.3370369960501491,0.6585772360984983,1.0
-0.924319298609664,1.3420202784103945,3.0
2.9367398772548783,1.432332055750458,1.0
-1.3421915317773234,1.044876508170202,3.0
0.7931354800579121,0.9419204640774654,2.0
-2.458065607870173,3.048574649570736,3.0
1.1416420608322886,1.9748844388098497,1.0
0.5501978693706389,1.1783883410631342,1.0
1.4769630316325821,1.563774665663717,1.0
-2.308283945965215,3.248271219417705,3.0
0.8184959339802456,-1.4090661396389002,2.0
-2.127131501089448,2.775936596763359,3.0
-1.6080850783783158,4.679525301594735,3.0
1.733797333113651,1.2060927327160265,1.0
-1.5387937959843017,1.6202791691731835,3.0
2.786087910548577,1.084439224349477,2.0
4.353866558858678,-1.3015624225763294,2.0
-2.9938894308712314,1.5481353639034465,3.0
-2.5102888879540743,2.8959936150215597,3.0
-2.085114568947008,0.4158441537769899,3.0
0.5376406393195079,0.7014522111374912,2.0
1.186750347038239,0.9714966347574816,1.0
-2.5001065506547318,2.986335272808771,2.0
-1.5775728440082672,1.8166892761256346,3.0
-1.7923906832487766,2.4934761121469693,2.0
-2.6132190715962746,1.3695977440042724,3.0
0.299485985393571,0.15862912432151727,2.0
1.765244669694185,0.48882688348944614,1.0
-1.6213510879824007,1.8073987799590876,3.0
1.2116178071692767,2.042990190708693,1.0
-1.2317662365656976,2.9021499931712107,3.0
-0.08821136296142008,1.1817606408624022,2.0
2.1635493367494214,1.2586405367397133,1.0
1.5341551464639214,0.778956663227642,1.0
-1.9334493946305402,2.6354694679246053,3.0
1.4240141793929635,-4.624907713611383,2.0
-3.090322986036416,2.621505322622788,3.0
-2.5983547278970502,1.8936496107523233,3.0
0.9892562344588652,2.006312614140839,1.0
-1.4889025444489397,1.9127310356571738,3.0
2.3732696135934845,2.5909229752380303,2.0
-2.0992519164536443,1.7076835070651266,3.0
2.34095151935608,1.8998420014761055,1.0
2.0435707647064785,0.5277680605719437,1.0
0.08344954147445652,1.10149909658923,2.0
-2.65497207393765,-0.40946511283635567,2.0
-0.32237901515727274,0.9649862513772098,2.0
1.0321681880170999,1.4401818713612835,1.0
-0.9885823002250503,4.9237369313063395,2.0
-1.6949099520156363,0.7536706091178877,3.0
-1.086202579233227,1.2412126092855107,3.0
2.38734015040696,0.8722705799663094,1.0
-0.3762842694735559,2.5699139005811618,2.0
0.17280260127914626,3.3719103822054084,2.0
0.6643314043049495,-1.6440163761343105,2.0
0.5806817878593011,2.208588770580785,3.0
1.9221004739088727,-0.6669418954535715,2.0
-0.6528187642993797,2.1250109578254803,3.0
-2.1935743311356917,2.217480667039614,3.0
1.4306489291471993,1.3825508612298587,1.0
