X-axis,Y-axis,Class
0.523263878709894,-0.8249633096083315,2.0
-3.261100942718652,-1.2724440014787632,2.0
-0.08620302420280979,0.553352102982081,1.0
-0.7446234656275259,-1.076373654182678,2.0
0.09861387660404675,0.44270832705171037,1.0
-0.6118956859370519,-1.5368029472058766,2.0
2.186488419062875,0.9128139970497902,1.0
-3.046208051851008,-0.6608880041382681,2.0
-0.052975004580709695,-1.2121230935780258,2.0
4.460238763483196,-0.6998879633112358,2.0
-6.44687847618078,-0.06791764302389036,1.0
1.7753620096094225,1.0049505769195568,1.0
1.5185339824158097,0.5100567001267771,1.0
1.0997657429472991,1.1283236148196467,1.0
0.3373660284093304,1.829498163297881,1.0
-1.1887749713906066,-1.5371535915230403,2.0
-2.312815847079098,0.9950410898785321,1.0
1.3756318030217458,-0.24376697650208679,2.0
6.343061444507282,0.8989412795771232,1.0
5.410176068614315,0.9431451506297176,1.0
-1.0546854641649688,1.1895467500410737,1.0
2.362878351515321,1.3300481781248708,1.0
0.9864117111080188,-0.5055323187895799,2.0
-1.8297106448847815,1.4399090138003259,1.0
1.3353704290011743,-0.3137701909253633,2.0
-1.4819221545930419,-0.6518295283926334,2.0
7.486372135252333,-0.6229759798309757,2.0
-11.053514600634376,-0.5731268407469468,2.0
3.0458306702033866,-0.8933428974918237,2.0
-5.821520411538002,-0.9481281676284937,2.0
4.3361424720215425,0.8587143419778889,1.0
2.57246140122318,-0.20565590926835198,2.0
-1.284560392733336,-1.1431316005575887,2.0
0.5610170787201958,2.5576205939568974,1.0
1.7896038149552598,1.0690151101071514,1.0
-5.401733513304527,-0.11445222500184671,2.0
0.9899521028591842,-0.7132817945389575,2.0
-2.611740447708258,-1.4203567807135786,2.0
-2.501731955849114,-1.622384916628345,2.0
1.7084040779339325,0.7171570165360812,1.0
0.7284920531473706,-0.6803737135647815,2.0
-2.316553364723815,1.347520508035141,1.0
-2.2838695872982067,-0.9713094762521164,2.0
-3.8318817812088666,1.9262553642909717,1.0
4.82450545434854,1.116576911339397,1.0
-2.0160846066021456,-0.2693724818106388,2.0
-4.798417244808416,-1.2575106611633973,2.0
-4.5159826855591385,2.0558070420477024,1.0
0.782169312335075,0.6455454416966303,1.0
4.371028336813606,0.8889953493375143,1.0
3.981333198153488,0.8520676034474745,1.0
-2.755257331380468,0.012118811878653601,1.0
3.6422308485553607,-1.6870875827741798,2.0
1.382110315088085,0.034559830958145854,2.0
0.4750788748791235,1.8335895509866458,1.0
-8.592352092058434,-1.0088610911558538,2.0
5.423553201393221,-1.1610517092642332,2.0
-0.33610880962376166,0.5343671711665988,1.0
0.31363315067437236,-0.6258064846370486,2.0
3.5169217560760027,0.40812555892094116,1.0
2.150304416288679,2.0053978512911224,1.0
2.499270841061904,0.7901744166989264,1.0
-1.041320538355467,-0.4575858811701493,2.0
1.9955133957730538,1.6579811928114139,1.0
-7.277360843752289,-1.1279001484099314,2.0
-5.478228578644215,-1.3084792623402683,2.0
-4.61262520536874,-1.2738193103172675,2.0
-5.410049450433915,-0.06322788881484953,2.0
-2.700453359191547,0.35192823313405663,1.0
0.5821813758740999,-0.7967793782640951,2.0
3.7196546139703175,-1.347011335858862,2.0
-2.3579339796957255,-0.3232296204843649,2.0
4.981172689068439,0.7420245121821083,1.0
5.147985769793885,1.325235020120557,1.0
1.5020131947968682,1.3993181268981425,1.0
8.018593963461996,-0.07765395054330793,2.0
1.1378386457117442,0.5319136765529597,1.0
9.215067257573708,0.3214050636031124,1.0
-3.0724773405095385,-1.438472512344536,2.0
-1.208012635792058,-1.7596651268011394,2.0
-8.757490165707747,-0.5890875172070316,2.0
4.463957854077894,0.24749813691876843,1.0
-5.264236673850839,-1.9023461621387563,2.0
-4.483294890735562,-1.0188768899365697,2.0
1.3457039328475835,0.837580846905345,1.0
-0.8357785526061665,1.3459403972715338,1.0
-5.613646981540511,1.0868722360352734,1.0
3.6035366781169493,-1.1261190038327844,2.0
0.8087186236554618,-0.8171860618116118,2.0
3.9692705294943136,1.4249881580996173,1.0
-1.2893253661914805,1.3366454582332126,1.0
0.5155730308723157,-0.6431511655059823,2.0
3.172339946052654,0.6536570742773692,1.0
0.4197669753572113,0.4268381252163188,1.0
3.3814181926514846,1.2002736603025723,1.0
-9.297768027370573,-1.2454305901120728,2.0
-9.58549048015609,0.9203696957310004,1.0
-4.531825916376434,-0.6173387347062418,2.0
0.8167034338777788,1.5342973178138402,1.0
-7.551968687097162,1.4585327785220643,1.0
