X-axis,Y-axis,Class
1.1471375877426488,0.2871423489623782,2.0
-0.8221597085004759,2.1387378436207145,2.0
1.8001755486406457,-0.04226615317636839,2.0
0.40014148855693155,3.0622476445010722,2.0
2.4504525795681493,1.1145946140384253,1.0
-2.92661052070846,1.894442132788564,2.0
-1.4124275405026872,0.46778244753164866,2.0
-0.33834895564551865,0.8894116714711575,2.0
0.5297947053456239,0.7065311493852581,2.0
-0.014404018864603019,0.542447783747717,2.0
2.4776885568409726,1.3532841839909093,1.0
1.7729302529292865,1.2191367935436768,1.0
1.0417744519246062,0.6670336450058929,1.0
-2.6907701984422427,0.9669192259379991,2.0
3.296083181972998,0.7622102176549799,2.0
1.524412235855079,1.1156217113727496,1.0
1.40969294517896,0.8356791332576469,1.0
1.9388425954441837,-0.12332282641323189,2.0
1.9848893994943348,1.3671066751066778,1.0
-0.2459927002169309,3.5355989070480804,2.0
0.6236005102840203,3.868696536216886,2.0
-0.41973160911022234,-2.3198567902435197,2.0
1.3235375289444982,1.5360565505081973,1.0
0.2546048756414717,1.7556995724469528,2.0
0.6229436466054353,0.9667325363400253,1.0
-0.0469316901032582,1.146672046306196,2.0
0.8719300905256242,1.2793590812284967,1.0
1.3911564248720298,-3.256846538048435,2.0
1.3890871447721775,-1.3094031949586495,2.0
1.604890789658113,-0.7497293095261777,2.0
-2.0140315532595814,-2.6668872983827527,2.0
0.9023988780653475,0.4991594812265737,2.0
1.4192319526154105,0.5917647680202935,1.0
1.2338605463961574,-1.160068477112796,2.0
2.5266422904950137,0.07617370821336916,2.0
1.8290546721508711,1.225266326698192,1.0
1.7949753883778812,1.3999230245968086,1.0
1.8982135414944916,0.815527286622397,1.0
0.3121771640555377,-1.0083752722710135,2.0
3.4377556248281795,-0.8492378985190732,2.0
1.2346627876920913,1.6260882655119209,1.0
2.075734806852134,1.670022930052452,2.0
1.6275266631090457,1.5012881505697266,1.0
2.0069583115938725,1.2825759698757337,1.0
0.20337685229690833,2.6230743875318483,2.0
-1.2803830799178413,-1.7043428203021622,2.0
-0.4495846906539822,0.6236543815751416,1.0
2.0162185536910178,1.5945513316854283,1.0
0.28548008443964956,-0.5452620008535249,2.0
1.6934453006266303,0.3626670214802762,1.0
-0.5087629729448896,1.4593289365690725,2.0
1.3909399410575556,0.8954936442928657,1.0
1.8996335705789062,2.224255731612958,1.0
1.6205192103484805,1.6740801794641396,1.0
-0.40175868707883466,3.444060401863037,2.0
-0.21828269898807492,-1.5023680588747026,2.0
1.0352161288842774,-1.7829396685912577,2.0
-2.113129432435524,0.5710949876182165,2.0
2.06388744323361,1.7743095234456694,1.0
1.4318891690822473,1.426462232987606,1.0
1.1075920041075449,0.7559782638156713,1.0
1.4138000907755295,1.6163192815321532,1.0
1.4998785911903758,1.1144845033689608,1.0
1.4279741381545021,1.7014259298738306,2.0
1.1802737218707562,1.3141350940175753,1.0
2.1749537962958536,0.7477511824008419,1.0
1.396637476877562,-0.1605181505323161,1.0
0.8267723267319292,0.2922125366882795,2.0
1.111926553045895,1.2123174473600526,1.0
2.0019220172744348,1.0411058912524478,2.0
1.5130877283021598,1.0959193242408058,1.0
-4.729655920164624,-0.6802614710885002,2.0
-0.7859958778720049,-2.241953845106006,2.0
1.7377854204580716,0.48138143731724703,1.0
1.6205498210963858,0.7750790698699505,1.0
1.612460053723849,1.3544636722981542,1.0
2.767712455978682,1.3832024901859334,2.0
1.6554663211742304,1.0690932995070868,1.0
1.8107039064990382,0.913590209175705,1.0
-1.6011377334334607,-0.948461954709864,2.0
2.0894797605503594,1.0919026540242451,1.0
1.5644394527709178,-0.41527416353168145,2.0
2.4584486235210252,-0.6382154186523539,2.0
-2.3192910895256316,1.8552334354846907,2.0
1.4063273547755166,1.570195487661373,2.0
1.5546248865313566,0.7922238085750763,1.0
2.003605645251388,0.45067584471466404,1.0
1.081650345998502,1.8371098396149885,1.0
0.40190385715497157,1.0392839286236497,1.0
0.9714334938413919,1.3952575142618175,1.0
1.2249101334017796,1.1475389930246926,1.0
-0.42189626820205034,-2.8016188577696877,2.0
2.562035394131277,1.0083958619254185,1.0
1.7947781227874475,1.1475471909918524,1.0
1.3393674522173784,1.2793565444507182,1.0
-1.4892183329977173,-0.963032675489321,2.0
1.3923050489462214,0.7871523846524036,1.0
1.2471149349694608,1.9213272826045489,2.0
0.860873970886614,0.794696148618048,1.0
-2.3492159670186883,-1.8364116479611163,2.0
